date of purchase,book TITLE,price of  book ,qty of book ,after cut charges paybele
24-09-2022,Sharirik Shiksa Ek Samagra Adhyayan [Hardcover] [2017] Syam Narayan Singh,1170,1,870
24-09-2022,Khelo Ke Niyum - 2022,350,1,240
24-09-2022,B.P.Ed Guide Semester II,450,1,390
24-09-2022,General Knowledge (GK - For All Competitive Exams ),350,1,250
24-09-2022,"Complete Haryana G.K. - Sampurn Samanya Gyan (Haryana) - for HSSC, HPSC, HCS , HTET, Haryana Police, DHBVN and all other competitive Exams of Haryana Govt.",350,1,300
26-09-2022,Olympic Abhiyan - (B.P.Ed. New Syllabus) - 2018-19 (Olympic Movement - B.P.Ed. New Syllabus -2018-19 ),200,1,145
26-09-2022,"M.P.ED. GUIDE - SEMESTER 3RD (Scientific Principle of Sports Training, Sports Medicine,Health Education and Sports Nutrition, Physical Fitness and Wellness )",500,1,400
26-09-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
26-09-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
26-09-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
26-09-2022,Physical Education - UGC - Net Digest (Third Revised and Updated Edition) In (3 Volumes) 2022 Edition,2100,1,1590
26-09-2022,"Complete Haryana G.K. - Sampurn Samanya Gyan (Haryana) - for HSSC, HPSC, HCS , HTET, Haryana Police, DHBVN and all other competitive Exams of Haryana Govt.",350,1,300
26-09-2022,Concept of Physics by H.C Verma Part - II - Session 2022-23 ,495,1,350
26-09-2022,"Basic Bhugol Samanya Gyan (Basic Geography General Knowledge) TGT & PGT, GIC, GDC, LT, UPPSC, MPPSC, MPPSC, CGPSC, RPSC, JSSC, HPSC, HPPSC, KVS, NVS, DSSSB, Asstt. prof., UGC-NET, JRF",350,1,300
26-09-2022,Swasthya Shiksha (Health Education),375,3,260
26-09-2022,"Physical Education For All Competitive Exams/ TGT&PGT, KVS,NVS,RSMSSB-PTI, HTET,DSSSB,SLET & UGC-NET",500,1,400
26-09-2022,Sharirik Shiksa Ek Samagra Adhyayan [Hardcover] [2017] Syam Narayan Singh,1170,1,880
26-09-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
26-09-2022,Sharirik Shiksha me Soochna Aur Sanchar Praudyogiki (Information and Communication Technology (ICT) in Physical Education) - (M.P.Ed. New Syllabus)- 2019,300,1,210
27-09-2022,Physical Health and Life Skill Education,150,1,135
27-09-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,2,350
27-09-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
27-09-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
27-09-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
27-09-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
27-09-2022,"Physical Education and Sports Science (Book for All Competitive Exams D.S.S.S.B., K.V.S., N.V.S., T.G.T, P.G.T., U.G.C.)",500,1,350
27-09-2022,Physical Education Universe - Competitive Exam Book,500,1,342
27-09-2022,Khelo Ke Niyum - 2022,350,1,240
27-09-2022,"M.P.ED. GUIDE - SEMESTER 3RD (Scientific Principle of Sports Training, Sports Medicine,Health Education and Sports Nutrition, Physical Fitness and Wellness )",500,1,400
27-09-2022,"Physical Education For All Competitive Exams/ TGT&PGT, KVS,NVS,RSMSSB-PTI, HTET,DSSSB,SLET & UGC-NET",500,1,400
28-09-2022,UGC NET Paper-II Rajniti Shastra (Political Science)- New Edition,500,1,311
28-09-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
28-09-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
28-09-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
28-09-2022,Khelo Ke Niyum - 2022,350,1,240
28-09-2022,"A compile Book on Research, Statistics and computer Application- (Objective Type)",200,1,140
29-09-2022,TGT Eligibility Digest (Physical and Health Education)- Paperback-2017,850,1,570
29-09-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) ",500,1,349
29-09-2022,Bal Manovigyan avm Shiksha Shastra Prashnottari (Child Psychology and Pedagogy) ,699,1,200
29-09-2022,"Complete Haryana G.K. - Sampurn Samanya Gyan (Haryana) - for HSSC, HPSC, HCS , HTET, Haryana Police, DHBVN and all other competitive Exams of Haryana Govt.",350,1,300
29-09-2022,"Health, Physical Education and Sports Sciences for Competitive Exams (UGC-NET, DSSSB, HTET, NVS, KVS -TGT & PGT)",400,1,305
29-09-2022,UGC Net Paper-II Samajshastra (UGC Net Paper-II Sociology),699,1,195
29-09-2022,Fundamentals of Physical Education (A book for all Physical Education Compettitive Exams) ,700,1,500
30-09-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
30-09-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
30-09-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
30-09-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
30-09-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
30-09-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
30-09-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
30-09-2022,"M.P.ED. GUIDE - SEMESTER 3RD (Scientific Principle of Sports Training, Sports Medicine,Health Education and Sports Nutrition, Physical Fitness and Wellness )",500,1,400
30-09-2022,Vastunistha Hindi- Ek Purn Margdarshak (TGT/PGT/GIC/GDC/LT/UPPSC/UKPSC/MPPSC/RPSC/JSSC/HPSC/HPPSC/KVS/NVS/DSSSB/Asstt. Proff./ugc-net),750,1,640
30-09-2022,Physical Education Universe - Competitive Exam Book,500,1,342
30-09-2022,"Vastunisthya Sharirik shiksha, khel aur Yog (Objective Physical Education, Sports & Yoga)- TGT & PGT – All State, LT, KVS, RSMSSB, HTET, DSSSB, SLET & UGC-NET",950,1,700
30-09-2022,"UGC NET DIGEST PRASHN PATRA -2, SHARIRIK SHIKSHA (PRATHAM SANSKARAN) - TEEN KHANDO ME",2200,1,1515
30-09-2022,"UGC NET DIGEST PRASHN PATRA -2, SHARIRIK SHIKSHA (PRATHAM SANSKARAN) - TEEN KHANDO ME",2200,1,1515
30-09-2022,Fundamentals of Physical Education (A book for all Physical Education Compettitive Exams) ,700,1,500
30-09-2022,"Principles & Foundations of Physical Education- (B.A, First Year, Semester- I, (New Syllabus) (First Edition)",700,1,450
01-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
01-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
01-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
01-10-2022,Sharirik Shiksha Ke Siddhant Avm Aadhar (Principle and Foundation of Physical Education) ,400,1,310
01-10-2022,Vyavahar Bhoomika Me Manovigyan / Psychology in Behavioral Role,800,1,600
01-10-2022,U.G.C. Net Examination Physical Education (in Hindi) - (10 Years Solved Question Paper - 2008-2017) ,600,1,440
01-10-2022,Khelo Ke Niyum - 2022,350,1,240
01-10-2022,"Sharirik shiksha ek samagra adhyayan (T.G.T., P.G.T., U.G.C. - NET)",1170,1,865
03-10-2022,"Golden Social Science (Samajik Vigyan): Based on NCERT for Class- 8 (For 2023 Final Exams, includes Objective Type Question Bank) ",290,1,180
03-10-2022,Essentials of Physical Education All State UGC NET/TGT/KVS/UPPSC/PTI/LG GRADE/NVS/PGT/DSSSB/10+2 Class Solved Question Paper ,950,1,590
03-10-2022,"Complete Haryana G.K. - Sampurn Samanya Gyan (Haryana) - for HSSC, HPSC, HCS , HTET, Haryana Police, DHBVN and all other competitive Exams of Haryana Govt.",350,1,300
03-10-2022,Sharirik Shiksha Ke Siddhant Avm Aadhar (Principle and Foundation of Physical Education) ,400,1,310
03-10-2022,Khelo Ke Niyum (Rules of Games),600,1,400
03-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
03-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
04-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
04-10-2022,Table Tennis,250,1,165
04-10-2022,Physical Education - UGC - Net Digest (Third Revised and Updated Edition) In (3 Volumes) 2022 Edition,2100,1,1520
04-10-2022,An Ayurvedic and Modern Approach For Diet and Health ,250,1,220
04-10-2022,"UGC Net/Set Gernal Paper- I Shikshan Avam Shodh Abhiyogyta, updated 2020 Question Answer",250,1,200
04-10-2022,"Physical Education and Sports Sciences- Competitive & Objective/Book for All Competitive Exams UGC-NET, DSSSB, TGT-PGT, NTA-NET, KVS, NVS, HTET, SLET",700,1,550
04-10-2022,Book of Rules of Games And Sports (Sports Laws) ,900,1,500
04-10-2022,"T.G.T., P.G.T., K.V.S., N.V.S., D.S.S.S.B-SHARIRIK SHIKSHA ( OBJECTIVE TYPE QUESTION)-2017 ",300,1,200
06-10-2022,"Physical Education and Sports Sciences- Competitive & Objective/Book for All Competitive Exams UGC-NET, DSSSB, TGT-PGT, NTA-NET, KVS, NVS, HTET, SLET",700,1,470
06-10-2022,"Physical Education and Sports Sciences- Competitive & Objective/Book for All Competitive Exams UGC-NET, DSSSB, TGT-PGT, NTA-NET, KVS, NVS, HTET, SLET",700,1,470
06-10-2022,"Physical Education and Sports Sciences- Competitive & Objective/Book for All Competitive Exams UGC-NET, DSSSB, TGT-PGT, NTA-NET, KVS, NVS, HTET, SLET",700,1,470
06-10-2022,"T.G.T., P.G.T., K.V.S., N.V.S., D.S.S.S.B-SHARIRIK SHIKSHA ( OBJECTIVE TYPE QUESTION)-2017",300,1,200
06-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
06-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
06-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
06-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
06-10-2022,"Vastunisthya Sharirik shiksha, khel aur Yog (Objective Physical Education, Sports & Yoga)- TGT & PGT – All State, LT, KVS, RSMSSB, HTET, DSSSB, SLET & UGC-NET",950,1,750
06-10-2022,"Vastunisthya Sharirik shiksha, khel aur Yog (Objective Physical Education, Sports & Yoga)- TGT & PGT – All State, LT, KVS, RSMSSB, HTET, DSSSB, SLET & UGC-NET",950,1,750
06-10-2022,Bal Manovigyan avm Shiksha Shastra Prashnottari (Child Psychology and Pedagogy),699,1,200
06-10-2022,An Ayurvedic and Modern Approach For Diet and Health,250,1,220
06-10-2022,Essentials of Physical Education All State UGC NET/TGT/KVS/UPPSC/PTI/LG GRADE/NVS/PGT/DSSSB/10+2 Class Solved Question Paper,950,1,590
06-10-2022,B.P.Ed Guide Semester I,450,1,370
06-10-2022,B.P.Ed Guide Semester II,450,1,390
06-10-2022,B.P.Ed Guide Semester III,450,1,385
06-10-2022,B.P.Ed Guide Semester IV,450,1,385
06-10-2022,M.P.Ed Guide Semester-IV,600,1,450
06-10-2022,B.P.Ed Guide Semester I,450,1,370
07-10-2022,Fundamentals of Physical Education (A book for all Physical Education Compettitive Exams) ,700,1,500
07-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
07-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
07-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
07-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
07-10-2022,"Vastunisthya Sharirik shiksha, khel aur Yog (Objective Physical Education, Sports & Yoga)- TGT & PGT – All State, LT, KVS, RSMSSB, HTET, DSSSB, SLET & UGC-NET",950,1,700
07-10-2022,"Vastunisthya Sharirik shiksha, khel aur Yog (Objective Physical Education, Sports & Yoga)- TGT & PGT – All State, LT, KVS, RSMSSB, HTET, DSSSB, SLET & UGC-NET",950,1,700
07-10-2022,Sports Training (Khel Prashikshan) / B.P.Ed./M.P.Ed. ,1000,1,700
07-10-2022,B.P.Ed Guide Semester-I ,450,1,370
08-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
08-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
08-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
08-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
08-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
08-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
08-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
08-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
08-10-2022,B.P.Ed Guide Semester I,450,1,370
08-10-2022,B.P.Ed Guide Semester II,450,1,390
08-10-2022,B.P.Ed Guide Semester III,450,1,385
08-10-2022,TGT Eligibility Digest (Physical and Health Education)- Paperback-2017,850,1,570
08-10-2022,"Complete Haryana G.K. - Sampurn Samanya Gyan (Haryana) - for HSSC, HPSC, HCS , HTET, Haryana Police, DHBVN and all other competitive Exams of Haryana Govt.",350,1,300
08-10-2022,Health and Physical Education For Class- 9 (As Per Latest CBSE Syllabus),225,1,165
08-10-2022,"Physical Education and Sports Science (Book for All Competitive Exams D.S.S.S.B., K.V.S., N.V.S., T.G.T, P.G.T., U.G.C.) ",700,1,468
08-10-2022,"Sharirik shiksha ek samagra adhyayan (T.G.T., P.G.T., U.G.C. - NET) ",1170,1,870
08-10-2022,"Sharirik shiksha ek samagra adhyayan (T.G.T., P.G.T., U.G.C. - NET) ",1170,1,870
08-10-2022,Sant Ravidas Ratnawali ,300,1,190
10-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
10-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
10-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
10-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
10-10-2022,"Physical Education and Sports Science (Book for All Competitive Exams D.S.S.S.B., K.V.S., N.V.S., T.G.T, P.G.T., U.G.C.)",700,1,468
10-10-2022,"Physical Education and Sports Science (Book for All Competitive Exams D.S.S.S.B., K.V.S., N.V.S., T.G.T, P.G.T., U.G.C.)",700,1,468
10-10-2022,"Sharirik Shiksha - Ek Samagra Adhyayan (Vastunishtha Prashna Shrankhla) ( L.T., T.G.T., P.G.T., STATE - SLET & U.G.C. - NET ) paperback- 2017 Edition",650,1,450
10-10-2022,"Sharirik Shiksha - Ek Samagra Adhyayan (Vastunishtha Prashna Shrankhla) ( L.T., T.G.T., P.G.T., STATE - SLET & U.G.C. - NET ) paperback- 2017 Edition",650,1,450
10-10-2022,"Sharirik Shiksha - Ek Samagra Adhyayan (Vastunishtha Prashna Shrankhla) ( L.T., T.G.T., P.G.T., STATE - SLET & U.G.C. - NET ) paperback- 2017 Edition",650,1,450
10-10-2022,"UGC NET DIGEST PRASHN PATRA -2, SHARIRIK SHIKSHA (PRATHAM SANSKARAN) - TEEN KHANDO ME",2200,1,1515
10-10-2022,Physical Education - UGC - Net Digest (Third Revised and Updated Edition) In (3 Volumes) 2022 Edition,2100,1,1500
10-10-2022,"Vastunisthya Sharirik shiksha, khel aur Yog (Objective Physical Education, Sports & Yoga)- TGT & PGT – All State, LT, KVS, RSMSSB, HTET, DSSSB, SLET & UGC-NET",950,1,700
10-10-2022,An Ayurvedic and Modern Approach For Diet and Health,250,1,220
10-10-2022,Book of Adjectives,700,1,505
10-10-2022,NTA UGC NET Political Science,560,1,400
10-10-2022,B.P.Ed Guide Semester-I,450,1,370
10-10-2022,टूर्नामेन्ट (Tournament),200,1,190
11-10-2022,टूर्नामेन्ट (Tournament),200,1,190
11-10-2022,UGC Net Paper-II Arthashastra (UGC Net Economics) - New Edition,250,1,200
11-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) ",500,1,340
11-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) ",500,1,340
11-10-2022,Table Tennis,250,1,165
11-10-2022,Sharirik Shiksha Ke Siddhant Avm Aadhar (Principle and Foundation of Physical Education) ,400,1,310
11-10-2022,Khelo Ke Niyum (Rules of Games) ,600,1,400
11-10-2022,An Ayurvedic and Modern Approach For Diet and Health,250,1,220
12-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) ",500,1,340
12-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE) ",500,1,340
12-10-2022,"Sharirik shiksha ek samagra adhyayan (T.G.T., P.G.T., U.G.C. - NET) ",1170,1,870
12-10-2022,"Sharirik shiksha ek samagra adhyayan (T.G.T., P.G.T., U.G.C. - NET) ",1170,1,870
13-10-2022,"Sharirik shiksha ek samagra adhyayan (T.G.T., P.G.T., U.G.C. - NET) ",1170,1,870
13-10-2022,"Sharirik shiksha ek samagra adhyayan (T.G.T., P.G.T., U.G.C. - NET) ",1170,1,870
13-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
13-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
13-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
13-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
13-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
13-10-2022,Khelo ke Niyum (Rules of Sports& Gmae),300,1,225
13-10-2022,"Sharirik Shiksha - Ek Samagra Adhyayan (Vastunishtha Prashna Shrankhla) ( L.T., T.G.T., P.G.T., STATE - SLET & U.G.C. - NET ) paperback- 2017 Edition",650,1,450
13-10-2022,"Sharirik Shiksha - Ek Samagra Adhyayan (Vastunishtha Prashna Shrankhla) ( L.T., T.G.T., P.G.T., STATE - SLET & U.G.C. - NET ) paperback- 2017 Edition",650,1,450
13-10-2022,"Vastunisthya Sharirik shiksha, khel aur Yog (Objective Physical Education, Sports & Yoga)- TGT & PGT – All State, LT, KVS, RSMSSB, HTET, DSSSB, SLET & UGC-NET",950,1,675
13-10-2022,B.P.Ed. Guide Semester - III,450,1,380
13-10-2022,Physical Education - UGC - Net Digest (Third Revised and Updated Edition) In (3 Volumes) 2022 Edition,2100,1,1500
14-10-2022,M.P.Ed. Guide Semester- I (New Syllabus- 2021),500,1,370
14-10-2022,UGC NET DIGEST Physical Education - Question Paper-2 (3 Vol Set),2200,1,1499
14-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
14-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
14-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
14-10-2022,Concepts of Pharmaceutical Quality Assurance and Quality Management,900,1,660
14-10-2022,Bengali Quran,200,1,129
14-10-2022,"Sharirik Shiksha - Ek Samagra Adhyayan (Vastunishtha Prashna Shrankhla) ( L.T., T.G.T., P.G.T., STATE - SLET & U.G.C. - NET ) paperback- 2017 Edition",650,1,450
14-10-2022,"Sharirik Shiksha - Ek Samagra Adhyayan (Vastunishtha Prashna Shrankhla) ( L.T., T.G.T., P.G.T., STATE - SLET & U.G.C. - NET ) paperback- 2017 Edition",650,1,450
14-10-2022,"Sharirik shiksha ek samagra adhyayan (T.G.T., P.G.T., U.G.C. - NET)",1170,1,860
14-10-2022,Khelo Ke Niyum - 2022,350,1,240
14-10-2022,Khelo Ke Niyum - 2022,350,1,240
14-10-2022,An Ayurvedic and Modern Approach For Diet and Health,250,1,218
14-10-2022,B.P.Ed. Guide Semester - IV,540,1,372
15-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
15-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
15-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
15-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
15-10-2022,टूर्नामेन्ट (Tournament),200,1,190
15-10-2022,B.P.Ed Guide Semester II ,450,1,380
15-10-2022,"Health, Physical Education and Sports Sciences for Competitive Exams (UGC-NET, DSSSB, HTET, NVS, KVS -TGT & PGT)",400,1,303
15-10-2022,"Physical Education For All Competitive Exams/ TGT&PGT, KVS,NVS,RSMSSB-PTI, HTET,DSSSB,SLET & UGC-NET",500,1,399
15-10-2022,"Sharirik shiksha ek samagra adhyayan (T.G.T., P.G.T., U.G.C. - NET)",1170,1,860
15-10-2022,"Sharirik shiksha ek samagra adhyayan (T.G.T., P.G.T., U.G.C. - NET)",1170,1,860
15-10-2022,"Sharirik shiksha ek samagra adhyayan (T.G.T., P.G.T., U.G.C. - NET)",1170,1,860
15-10-2022,"Sharirik shiksha ek samagra adhyayan (T.G.T., P.G.T., U.G.C. - NET)",1170,1,860
15-10-2022,"Sharirik shiksha ek samagra adhyayan (T.G.T., P.G.T., U.G.C. - NET)",1170,1,860
15-10-2022,B.P.Ed Guide Semester-I,450,1,380
15-10-2022,B.P.Ed Guide Semester-III,450,1,380
17-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
17-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
17-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
17-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA",500,1,350
17-10-2022,"Sharirik Shiksha - Ek Samagra Adhyayan (Vastunishtha Prashna Shrankhla) ( L.T., T.G.T., P.G.T., STATE - SLET & U.G.C. - NET ) paperback- 2017 Edition",650,1,450
17-10-2022,"Sharirik Shiksha - Ek Samagra Adhyayan (Vastunishtha Prashna Shrankhla) ( L.T., T.G.T., P.G.T., STATE - SLET & U.G.C. - NET ) paperback- 2017 Edition",650,1,450
17-10-2022,B.P.Ed Guide Semester-I,450,1,345
17-10-2022,B.P.Ed Guide Semester-I,450,1,345
17-10-2022,Play & Learn Hockey,250,1,170
17-10-2022,An Ayurvedic and Modern Approach For Diet and Health,250,1,218
17-10-2022,"Health, Physical Education and Sports Sciences for Competitive Exams (UGC-NET, DSSSB, HTET, NVS, KVS -TGT & PGT)",400,1,303
17-10-2022,"Physical Education and Sports Science (Book for All Competitive Exams D.S.S.S.B., K.V.S., N.V.S., T.G.T, P.G.T., U.G.C.) ",700,1,465
17-10-2022,"Sharirik shiksha ek samagra adhyayan (T.G.T., P.G.T., U.G.C. - NET) ",1170,1,860
17-10-2022,"A compile Book on Research, Statistics and computer Application- (Objective Type)",200,1,168
17-10-2022,Physical Education - UGC - Net Digest (Third Revised and Updated Edition) In (3 Volumes) 2022 Edition,2100,1,1499
17-10-2022,B.P.Ed. Guide Semester - III,450,1,380
17-10-2022,B.P.Ed. Guide Semester - III,450,1,380
18-10-2022,"Sharirik shiksha ek samagra adhyayan (T.G.T., P.G.T., U.G.C. - NET)",1170,1,855
18-10-2022,"Sharirik shiksha ek samagra adhyayan (T.G.T., P.G.T., U.G.C. - NET)",1170,1,855
18-10-2022,"Sharirik shiksha ek samagra adhyayan (T.G.T., P.G.T., U.G.C. - NET)",1170,1,855
18-10-2022,UGC - Net Digest Physical Education - 3 Volume Set - Third Revised & Update Edition,2100,1,1499
18-10-2022,UGC - Net Digest Physical Education - 3 Volume Set - Third Revised & Update Edition,2100,1,1499
18-10-2022,UGC - Net Digest Physical Education - 3 Volume Set - Third Revised & Update Edition,2100,1,1499
18-10-2022,Physical Education Universe - Competitive Exam Book,500,1,350
18-10-2022,"Sharirik Shiksha - Ek Samagra Adhyayan (Vastunishtha Prashna Shrankhla) ( L.T., T.G.T., P.G.T., STATE - SLET & U.G.C. - NET ) paperback- 2017 Edition",650,1,455
18-10-2022,"Sharirik Shiksha - Ek Samagra Adhyayan (Vastunishtha Prashna Shrankhla) ( L.T., T.G.T., P.G.T., STATE - SLET & U.G.C. - NET ) paperback- 2017 Edition",650,1,455
18-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE)",500,1,340
18-10-2022,"U.P- TGT EXAM , SAMPURN SHARIRIK SHIKSHA (PHYSICAL EDUCATION UNIVERSE)",500,1,340
18-10-2022,Karate ,199,1,250
18-10-2022,"Vastunisthya Sharirik shiksha, khel aur Yog (Objective Physical Education, Sports & Yoga)- TGT & PGT – All State, LT, KVS, RSMSSB, HTET, DSSSB, SLET & UGC-NET",950,1,675
18-10-2022,"Bilingual Mathematics (Chapter wise Coverage)- DSSSB,KVS,NVS & All Teaching Exams, PRT/TGT/PGT",300,1,245
19-10-2022,"Sharirik shiksha ek samagra adhyayan (T.G.T., P.G.T., U.G.C. - NET)",1170,1,855
19-10-2022,"Sharirik shiksha ek samagra adhyayan (T.G.T., P.G.T., U.G.C. - NET)",1170,1,855
